date,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
2016-01-14 14:00:00,130.0,0.0,21.348333333333347,41.07861111111112,20.63111111111112,39.45222222222224,21.642222222222234,42.850000000000016,19.041805555555552,43.40291666666666,17.047222222222217,53.267222222222216,5.111111111111109,96.0738888888889,17.481666666666666,38.10222222222222,18.027777777777782,44.98333333333333,17.220000000000002,47.216111111111104,5.091666666666666,747.6333333333332,84.58333333333333,6.0,40.0,2.7083333333333335,29.184971431580667,29.184971431580667
2016-01-14 15:00:00,51.666666666666664,0.0,21.57222222222222,40.14666666666667,21.015833333333337,39.14347222222222,21.403333333333332,41.674444444444426,18.823888888888884,42.524444444444434,17.088888888888885,53.45444444444445,5.290555555555554,90.11333333333334,17.402222222222218,38.00833333333333,17.932777777777783,44.81833333333333,17.138888888888882,45.52944444444446,5.458333333333333,747.4833333333332,81.91666666666667,6.0,40.0,2.5833333333333335,20.882323531744365,20.882323531744365
2016-01-14 16:00:00,308.3333333333333,0.0,21.450555555555553,39.90111111111111,20.904999999999998,38.597222222222214,21.239027777777768,41.79388888888891,18.71,42.24166666666668,17.099999999999998,53.28555555555554,5.2759722222222205,78.20611111111113,17.424027777777784,37.87375000000002,17.95,44.80666666666667,17.066666666666666,44.248611111111124,5.066666666666667,747.725,77.75,6.416666666666667,40.0,1.4583333333333328,31.19894498377106,31.19894498377106
2016-01-14 17:00:00,405.0,5.0,21.811388888888885,44.418888888888894,21.177222222222234,39.10722222222222,22.231111111111133,44.65722222222223,18.703888888888887,44.50777777777777,17.099999999999998,53.314444444444455,4.7411111111111115,75.24222222222222,17.666666666666668,38.58555555555555,18.328888888888898,45.78222222222221,17.0,43.30555555555558,4.558333333333334,747.9833333333332,76.0,6.583333333333333,40.0,0.6583333333333333,21.792941389139756,21.792941389139756
2016-01-14 18:00:00,216.66666666666666,8.333333333333334,22.133333333333336,41.362222222222215,21.666666666666668,38.96708333333333,22.31222222222222,42.96,18.7825,44.923611111111136,17.099999999999998,53.93333333333333,4.554027777777779,73.03138888888888,17.7,38.421111111111095,18.71222222222222,45.571666666666665,16.9388888888889,42.717777777777776,4.291666666666667,748.2666666666668,76.41666666666667,6.416666666666667,40.0,0.47500000000000003,23.74005886764885,23.74005886764885
2016-01-14 19:00:00,231.66666666666666,10.0,22.461111111111105,44.20666666666665,21.74055555555555,39.610972222222216,22.072222222222234,42.61777777777777,18.823333333333334,45.405555555555544,17.116666666666667,54.125555555555565,4.073888888888888,73.84722222222223,17.740000000000002,38.513333333333335,18.90944444444445,45.04944444444445,16.88027777777778,41.84166666666665,3.75,748.625,80.75,7.416666666666667,40.0,0.7166666666666662,18.251440351984154,18.251440351984154
2016-01-14 20:00:00,110.0,20.0,22.72,43.542777777777786,21.761666666666667,40.556111111111115,22.0,43.486111111111114,18.92666666666665,46.93999999999999,18.331388888888885,71.47000000000001,4.102222222222222,71.11944444444445,18.5361111111111,41.39,19.11611111111112,45.84722222222222,16.99083333333333,43.72666666666667,3.65,748.9250000000001,79.33333333333333,8.833333333333334,40.0,0.3416666666666668,22.161346710830305,22.161346710830305
2016-01-14 21:00:00,116.66666666666667,16.666666666666668,22.764999999999997,41.905555555555544,21.812777777777782,40.98555555555555,21.8688888888889,43.141111111111115,19.148750000000003,46.602083333333354,19.383333333333315,63.47222222222222,3.9602777777777765,62.18055555555555,19.524444444444452,42.46555555555556,19.577777777777783,45.94000000000002,16.902222222222218,42.24222222222222,3.7916666666666665,749.2666666666668,70.0,9.166666666666666,40.0,-1.2083333333333333,23.929275027088206,23.929275027088206
2016-01-14 22:00:00,48.333333333333336,1.6666666666666667,23.105555555555565,40.54555555555555,22.213055555555552,40.01166666666665,21.64222222222223,42.95222222222222,19.1111111111111,45.59666666666667,19.276666666666667,53.78444444444443,3.3188888888888886,66.06555555555558,19.029999999999998,39.80277777777776,19.720000000000002,45.83583333333333,16.98,43.355277777777786,2.6249999999999996,749.5416666666666,79.16666666666667,7.583333333333333,32.916666666666664,-0.75,21.013785188551992,21.013785188551992
2016-01-14 23:00:00,38.333333333333336,0.0,23.542777777777783,39.85277777777777,22.697777777777784,39.584444444444436,21.369444444444436,43.086388888888884,18.830000000000002,44.56222222222223,18.813333333333336,55.78222222222224,1.775555555555555,83.90888888888888,18.711944444444452,40.712916666666665,19.7,47.95000000000002,17.099999999999998,45.76222222222223,1.1500000000000001,749.475,92.83333333333333,7.833333333333333,35.083333333333336,0.17500000000000002,30.76812262491633,30.76812262491633
2016-01-15 00:00:00,53.333333333333336,0.0,23.724444444444448,39.451111111111096,22.789999999999996,39.35222222222223,21.2,43.24388888888888,18.67777777777778,43.97319444444444,18.679722222222217,55.69944444444445,1.139444444444444,92.28361111111111,18.599999999999998,41.68555555555557,19.622222222222234,48.83777777777778,17.10555555555555,46.24666666666667,0.4666666666666666,749.2583333333333,96.5,9.416666666666666,44.5,0.0,23.726996478702244,23.726996478702244
2016-01-15 01:00:00,51.666666666666664,0.0,23.708888888888882,39.08222222222222,22.76,39.1388888888889,21.2,43.32055555555555,18.54444444444445,43.565555555555555,18.599999999999998,55.30499999999998,0.561111111111111,94.59222222222223,18.54444444444445,42.141111111111094,19.481666666666666,49.28569444444443,17.2,46.902222222222214,0.16666666666666663,749.2833333333333,99.58333333333333,10.0,45.666666666666664,0.08333333333333333,31.68882851799327,31.68882851799327
2016-01-15 02:00:00,46.666666666666664,0.0,23.473333333333333,39.148888888888884,22.536111111111115,39.035000000000004,21.2,43.42222222222224,18.47555555555555,43.343333333333334,18.50555555555555,55.01833333333334,0.9872222222222221,94.66944444444444,18.5,42.387777777777785,19.39,49.49611111111111,17.21,47.41888888888889,0.775,749.6916666666666,96.08333333333333,10.416666666666666,45.75,0.19999999999999998,18.043200885100905,18.043200885100905
2016-01-15 03:00:00,43.333333333333336,0.0,23.15888888888888,39.45277777777777,22.175,39.075,21.25,43.51888888888889,18.378888888888884,43.109444444444456,18.420555555555552,54.65152777777778,1.5055555555555535,94.81666666666668,18.5,42.504444444444445,19.38444444444445,49.549444444444454,17.279999999999998,47.66555555555555,1.8833333333333335,750.3916666666668,88.25,10.583333333333334,23.833333333333332,0.11666666666666665,18.891616167578217,18.891616167578217
2016-01-15 04:00:00,50.0,0.0,22.804444444444453,39.502222222222215,21.8,39.12055555555557,21.289999999999996,43.63888888888891,18.339999999999986,42.943888888888885,18.312222222222232,54.396666666666675,1.9444444444444435,95.47333333333334,18.493888888888886,42.57888888888888,19.289999999999996,49.28333333333333,17.289999999999996,47.663333333333334,2.8249999999999997,751.0083333333333,80.08333333333333,10.0,31.25,-0.375,28.877188472930957,28.877188472930957
2016-01-15 05:00:00,50.0,0.0,22.467222222222233,39.527222222222214,21.466388888888886,39.19083333333333,21.289999999999996,43.550000000000004,18.255,42.66722222222223,18.240000000000002,54.11888888888888,2.2613888888888902,95.98402777777778,18.402222222222218,42.21777777777778,19.27,49.13,17.339999999999986,47.63277777777778,3.0833333333333335,751.5083333333333,74.33333333333333,10.0,40.0,-1.1083333333333338,33.189647182977446,33.189647182977446
2016-01-15 06:00:00,45.0,0.0,22.170555555555566,39.708888888888886,21.19666666666667,39.31666666666667,21.289999999999996,43.57500000000001,18.188888888888883,42.40444444444446,18.14444444444445,53.89277777777779,2.4277777777777785,93.43833333333332,18.426666666666666,42.5277777777778,19.166666666666668,48.794444444444444,17.39,47.699999999999996,3.1999999999999997,752.0083333333333,73.66666666666667,9.583333333333334,40.0,-1.0666666666666667,24.84313405196492,24.84313405196492
2016-01-15 07:00:00,51.666666666666664,8.333333333333334,21.89222222222223,40.08291666666667,20.927777777777766,39.353333333333346,21.213888888888885,43.34277777777777,18.1111111111111,42.29,18.05,54.57333333333332,2.4388888888888887,89.80944444444442,18.463333333333335,42.91999999999999,19.116666666666664,48.92777777777777,17.42666666666667,47.41611111111112,3.1999999999999997,752.5083333333333,76.83333333333333,8.583333333333334,40.0,-0.47500000000000003,30.828769182941567,30.828769182941567
2016-01-15 08:00:00,235.0,11.666666666666666,21.14,34.35222222222222,19.598333333333333,34.01244444444445,19.871666666666666,37.07027777777777,18.22,42.350000000000016,17.932777777777783,55.84166666666665,2.475555555555555,86.0577777777778,18.295277777777784,41.18416666666667,18.957222222222235,47.7111111111111,17.356666666666666,46.11333333333334,3.1999999999999997,752.9666666666667,78.83333333333333,8.833333333333334,40.0,-0.17500000000000002,27.96851534512825,27.96851534512825
2016-01-15 09:00:00,206.66666666666666,8.333333333333334,20.78,35.98444444444445,19.828888888888898,35.70666666666667,20.166666666666668,38.29444444444445,20.040555555555567,41.33944444444445,17.848333333333333,54.12166666666667,2.6166666666666667,84.90888888888888,18.061111111111117,38.395,18.792777777777783,45.60166666666666,17.289999999999996,44.28666666666667,3.1999999999999997,753.4083333333333,80.83333333333333,9.583333333333334,40.0,0.125,26.675711436352405,26.675711436352405
2016-01-15 10:00:00,125.0,10.0,20.896111111111114,37.891666666666666,20.18555555555555,37.62111111111111,20.314444444444433,39.30666666666664,20.155432098765434,40.24104938271605,17.789999999999996,52.862222222222236,3.0066666666666664,80.98555555555555,17.93277777777777,37.31333333333335,18.638888888888882,44.1238888888889,17.289999999999996,43.37222222222223,3.491666666666667,753.9499999999999,82.0,8.583333333333334,35.416666666666664,0.6333333333333333,13.858581138386697,13.858581138386697
2016-01-15 11:00:00,125.0,8.333333333333334,20.957222222222217,38.51055555555555,20.35111111111112,38.19833333333333,20.463333333333335,39.79666666666667,20.116975308641965,40.199320987654325,17.740000000000002,52.48444444444445,3.8008333333333333,78.8838888888889,17.873333333333335,36.89722222222221,18.513888888888882,43.42694444444445,17.279999999999998,42.66888888888889,3.8166666666666664,754.4666666666667,84.5,8.416666666666666,25.666666666666668,1.3916666666666666,22.067513285825658,22.067513285825658
2016-01-15 12:00:00,210.0,3.3333333333333335,20.96166666666667,39.18333333333333,20.500844907407398,38.02393518518518,20.52055555555555,39.917222222222215,20.1354938271605,40.31858024691358,17.715104166666663,51.97282407407406,4.40888888888889,75.80222222222223,17.78625,36.711666666666666,18.434074074074083,43.13952861952864,17.28,42.22055555555555,3.783333333333333,754.8249999999999,87.58333333333333,8.583333333333334,37.666666666666664,1.8416666666666668,34.27436772423487,34.27436772423487
2016-01-15 13:00:00,196.66666666666666,1.6666666666666667,21.250555555555547,38.99583333333334,20.933217592592598,38.036458333333336,20.522222222222215,40.19944444444445,20.154012345679018,40.437839506172836,17.75944444444445,51.46368055555558,4.774166666666665,73.115,17.7864705882353,36.536066176470584,18.39,43.10948266806724,17.347222222222218,43.35388888888888,4.0249999999999995,755.0,86.58333333333333,8.0,47.666666666666664,1.9833333333333334,18.451742166265213,18.451742166265213
2016-01-15 14:00:00,63.333333333333336,1.6666666666666667,21.53222222222223,38.904444444444444,21.223055555555547,37.90537037037037,20.588888888888885,40.245,20.17253086419753,40.557098765432094,18.772499999999997,46.558981481481474,5.185555555555555,69.70555555555556,17.786666666666665,36.41453703703703,18.362222222222233,42.83564814814815,17.636111111111116,46.21083333333333,4.325,755.125,85.16666666666667,8.0,33.583333333333336,2.058333333333333,29.260239928650353,29.260239928650353
2016-01-15 15:00:00,56.666666666666664,1.6666666666666667,21.91777777777777,38.32666666666666,21.510185185185183,37.4199074074074,20.7938888888889,39.92916666666667,20.19104938271605,40.67635802469135,19.482500000000016,43.62138888888888,5.062222222222222,73.15111111111112,17.766666666666666,36.313425925925934,18.300185185185182,42.61953703703703,17.533333333333335,44.137777777777764,3.3333333333333335,755.6750000000001,89.0,7.583333333333333,32.083333333333336,1.625,31.0630133394928,31.0630133394928
2016-01-15 16:00:00,56.666666666666664,0.0,22.303333333333313,38.01319444444445,21.852222222222235,37.23601851851851,21.144444444444435,39.79222222222223,20.209567901234568,40.79561728395061,20.032870370370365,42.377777777777766,4.176388888888888,85.1809722222222,17.730833333333333,36.442314814814814,18.28666666666666,42.72351851851854,17.48777777777777,42.75333333333331,1.9083333333333332,756.3666666666668,95.16666666666667,7.0,37.666666666666664,1.1833333333333333,18.967985724642237,18.967985724642237
2016-01-15 17:00:00,98.33333333333333,5.0,22.39,37.80222222222221,21.886296296296297,37.11546296296297,21.2,39.60222222222222,20.228086419753083,40.91487654320988,20.2104398148148,41.798194444444455,2.14,95.59416666666668,17.703333333333337,36.45882936507937,19.050256410256413,44.97435185185183,17.37611111111112,41.931388888888904,2.4916666666666667,756.8916666666668,93.58333333333333,6.166666666666667,45.166666666666664,1.55,32.942361142098285,32.942361142098285
2016-01-15 18:00:00,278.3333333333333,8.333333333333334,22.40833333333333,39.94888888888891,21.901,37.32185846560848,21.29555555555555,40.241666666666696,20.246604938271616,41.03413580246913,20.365104166666665,41.893451388888884,2.421666666666665,95.10666666666667,17.693849206349217,36.488293650793665,19.424920634920632,45.449590668590666,17.301111111111112,41.406111111111095,2.733333333333333,757.5916666666667,93.0,5.833333333333333,39.666666666666664,1.7333333333333334,19.155577762285244,19.155577762285244
2016-01-15 19:00:00,220.0,20.0,22.561111111111114,45.16666666666666,22.0,39.11694444444445,21.37444444444445,43.62277777777778,20.318024691358033,41.84845679012346,20.451111111111118,44.42333333333334,2.2338888888888886,94.74652777777779,17.8711111111111,38.33833333333333,19.558194444444435,45.343055555555566,17.289999999999996,41.15722222222222,2.5,758.3333333333334,94.66666666666667,6.166666666666667,63.416666666666664,1.75,32.4790762058304,32.4790762058304
2016-01-15 20:00:00,233.33333333333334,20.0,22.75222222222222,40.908888888888875,22.097916666666666,39.2798611111111,21.25,42.46722222222221,20.237222222222215,43.26500000000001,20.762222222222217,55.20666666666667,2.2511111111111113,94.61444444444443,18.755555555555567,40.608611111111124,20.10222222222222,45.0061111111111,17.2825,41.133611111111115,2.375,759.0083333333333,97.0,4.583333333333333,64.0,1.9333333333333333,27.367121499264616,27.367121499264616
2016-01-15 21:00:00,230.0,18.333333333333332,23.15555555555555,39.649999999999984,22.414444444444452,39.13000000000002,21.279999999999998,41.981111111111126,20.8288888888889,42.48055555555555,20.90375,45.39819444444445,1.483333333333335,94.20555555555556,19.03222222222223,39.44111111111111,20.444999999999997,44.34666666666667,17.2,40.695555555555565,2.1999999999999997,759.5916666666667,96.58333333333333,4.0,46.916666666666664,1.6583333333333332,38.25651249693088,38.25651249693088
2016-01-15 22:00:00,218.33333333333334,8.333333333333334,23.22,39.12999999999998,22.426666666666666,38.42777777777778,21.208888888888882,41.814444444444426,21.142500000000002,42.934999999999995,21.3738888888889,74.8238888888889,2.3575000000000004,94.53000000000002,19.055555555555554,39.41888888888891,20.73833333333333,44.59055555555555,17.363333333333333,42.47666666666667,2.408333333333333,760.25,95.58333333333333,3.5833333333333335,30.083333333333332,1.7666666666666666,25.692468101624414,25.692468101624414
2016-01-15 23:00:00,63.333333333333336,8.333333333333334,23.116666666666664,39.65777777777779,22.314444444444433,38.51888888888888,21.0888888888889,41.94444444444445,21.39444444444445,43.37444444444446,20.53444444444445,67.26222222222223,2.237777777777778,94.51333333333334,18.881111111111114,40.2725,20.689166666666665,46.5913888888889,17.74027777777778,46.26027777777779,2.5749999999999997,760.8083333333333,95.83333333333333,3.0,35.0,1.9583333333333333,22.37820214747141,22.37820214747141
2016-01-16 00:00:00,40.0,0.0,22.853333333333328,40.135,22.028888888888883,39.06666666666666,20.981666666666666,41.905555555555544,20.953333333333333,43.73,20.126111111111115,58.52444444444445,2.055,94.49097222222223,18.745,40.531666666666666,20.566666666666666,47.85222222222223,17.89,47.02,2.3375,761.2458333333334,96.58333333333333,3.4166666666666665,30.5,1.7958333333333334,20.202417712425806,20.202417712425806
2016-01-16 01:00:00,53.333333333333336,0.0,22.611111111111114,40.29,21.767222222222234,39.485,20.88444444444445,42.050000000000004,20.473333333333347,43.521111111111104,19.82166666666667,54.975277777777784,2.1388888888888897,94.53000000000002,18.7,41.24,20.313333333333336,48.36111111111112,17.89,47.01500000000001,2.1875,761.5958333333333,95.58333333333333,4.416666666666667,36.5,1.5458333333333332,27.1720708774713,27.1720708774713
2016-01-16 02:00:00,46.666666666666664,0.0,22.36944444444445,40.215,21.468333333333334,39.56,20.745,41.85666666666666,20.138333333333332,43.38722222222222,19.5888888888889,53.01888888888889,1.8500000000000014,94.42222222222222,18.7,41.73194444444446,20.2,49.48861111111111,17.89,47.10833333333334,1.8499999999999999,761.9666666666667,95.0,3.75,40.0,1.1500000000000001,26.157009915914404,26.157009915914404
2016-01-16 03:00:00,41.666666666666664,0.0,22.12222222222223,40.07,21.207916666666666,39.57625,20.5888888888889,41.75833333333333,19.881666666666664,43.254999999999995,19.392222222222234,51.95000000000002,0.6249999999999992,94.53833333333336,18.7,41.68777777777779,20.099999999999998,49.62055555555555,17.89,47.25,1.125,762.2416666666667,95.83333333333333,2.0,32.916666666666664,0.5499999999999999,22.720474689655628,22.720474689655628
2016-01-16 04:00:00,50.0,0.0,21.868888888888886,39.96666666666667,20.962222222222234,39.53,20.5,41.74,19.698333333333334,43.14222222222222,19.218888888888884,51.299305555555556,-0.5166666666666668,94.84333333333336,18.7,41.73777777777778,19.968333333333334,49.08055555555555,17.902222222222218,47.26,0.6,762.4250000000001,96.58333333333333,2.4166666666666665,21.75,0.11666666666666665,25.37159665953368,25.37159665953368
2016-01-16 05:00:00,40.0,0.0,21.665555555555546,39.887777777777785,20.75,39.51,20.52222222222223,41.920000000000016,19.534722222222232,42.96666666666667,19.111111111111114,50.92055555555555,-0.48333333333333317,94.92777777777779,18.666666666666682,41.76,19.88027777777778,49.05916666666667,17.902222222222232,47.28,0.5583333333333332,762.475,96.0,3.0,20.0,-0.041666666666666664,32.50346994803596,32.50346994803596
2016-01-16 06:00:00,51.666666666666664,0.0,21.42722222222223,39.91527777777776,20.573611111111116,39.611250000000005,20.54444444444445,42.13333333333333,19.356666666666666,42.80222222222221,18.981666666666666,50.645,0.2625,94.97249999999998,18.599999999999998,41.781111111111116,19.789999999999996,49.080000000000005,17.89,47.29,0.7083333333333334,762.3416666666667,96.0,3.0,37.916666666666664,0.10833333333333334,25.528607926874745,25.528607926874745
2016-01-16 07:00:00,246.66666666666666,5.0,21.235000000000003,39.946111111111094,20.385833333333334,39.63833333333333,20.638888888888882,42.235,19.450000000000003,42.85999999999999,18.893888888888885,50.094444444444456,0.8222222222222221,95.14666666666666,18.599999999999998,42.155,19.750000000000004,49.39666666666667,17.89,47.3388888888889,1.0833333333333333,762.4416666666666,96.0,3.0,63.0,0.48333333333333334,23.30774773145095,23.30774773145095
